sample	strainID	genus	species	count	count_norm
HAMBI0436	HAMBI_0097	NA	NA	0	0
HAMBI0436	HAMBI_0105	NA	NA	2513	3712
HAMBI0436	HAMBI_0262	NA	NA	0	0
HAMBI0436	HAMBI_0403	NA	NA	199	130
HAMBI0436	HAMBI_1279	NA	NA	144	121
HAMBI0436	HAMBI_1287	NA	NA	18326	15469
HAMBI0436	HAMBI_1292	NA	NA	863	728
HAMBI0436	HAMBI_1299	NA	NA	54	39
HAMBI0436	HAMBI_1842	NA	NA	0	0
HAMBI0436	HAMBI_1896	NA	NA	1112	1642
HAMBI0436	HAMBI_1923	NA	NA	4459	4391
HAMBI0436	HAMBI_1972	NA	NA	13811	8160
HAMBI0436	HAMBI_1977	NA	NA	846	999
HAMBI0436	HAMBI_1988	NA	NA	0	0
HAMBI0436	HAMBI_2159	NA	NA	47	69
HAMBI0436	HAMBI_2160	NA	NA	278	547
HAMBI0436	HAMBI_2164	NA	NA	0	0
HAMBI0436	HAMBI_2443	NA	NA	0	0
HAMBI0436	HAMBI_2494	NA	NA	195	288
HAMBI0436	HAMBI_2659	NA	NA	13715	20260
HAMBI0436	HAMBI_2792	NA	NA	0	0
HAMBI0436	HAMBI_3031	NA	NA	0	0
HAMBI0436	HAMBI_3237	NA	NA	0	0
HAMBI0437	HAMBI_0006	NA	NA	0	0
HAMBI0437	HAMBI_0097	NA	NA	0	0
HAMBI0437	HAMBI_0105	NA	NA	511	719
HAMBI0437	HAMBI_0262	NA	NA	0	0
HAMBI0437	HAMBI_0403	NA	NA	157	98
HAMBI0437	HAMBI_1279	NA	NA	21	16
HAMBI0437	HAMBI_1287	NA	NA	7895	6352
HAMBI0437	HAMBI_1292	NA	NA	9617	7737
HAMBI0437	HAMBI_1299	NA	NA	7	4
HAMBI0437	HAMBI_1842	NA	NA	0	0
HAMBI0437	HAMBI_1896	NA	NA	1779	2504
HAMBI0437	HAMBI_1923	NA	NA	2405	2257
HAMBI0437	HAMBI_1972	NA	NA	1886	1062
HAMBI0437	HAMBI_1977	NA	NA	776	874
HAMBI0437	HAMBI_1988	NA	NA	0	0
HAMBI0437	HAMBI_2159	NA	NA	4	5
HAMBI0437	HAMBI_2160	NA	NA	323	606
HAMBI0437	HAMBI_2164	NA	NA	91	102
HAMBI0437	HAMBI_2443	NA	NA	0	0
HAMBI0437	HAMBI_2494	NA	NA	5	7
HAMBI0437	HAMBI_2659	NA	NA	7662	10788
HAMBI0437	HAMBI_2792	NA	NA	0	0
HAMBI0437	HAMBI_3031	NA	NA	0	0
HAMBI0437	HAMBI_3237	NA	NA	0	0
HAMBI0438	HAMBI_0006	NA	NA	0	0
HAMBI0438	HAMBI_0097	NA	NA	0	0
HAMBI0438	HAMBI_0105	NA	NA	957	1328
HAMBI0438	HAMBI_0262	NA	NA	0	0
HAMBI0438	HAMBI_0403	NA	NA	121	74
HAMBI0438	HAMBI_1279	NA	NA	67	53
HAMBI0438	HAMBI_1287	NA	NA	14949	11862
HAMBI0438	HAMBI_1292	NA	NA	362	287
HAMBI0438	HAMBI_1299	NA	NA	10	6
HAMBI0438	HAMBI_1842	NA	NA	0	0
HAMBI0438	HAMBI_1896	NA	NA	2319	3220
HAMBI0438	HAMBI_1923	NA	NA	2059	1906
HAMBI0438	HAMBI_1972	NA	NA	3766	2091
HAMBI0438	HAMBI_1977	NA	NA	1012	1124
HAMBI0438	HAMBI_1988	NA	NA	0	0
HAMBI0438	HAMBI_2159	NA	NA	26	36
HAMBI0438	HAMBI_2160	NA	NA	62	114
HAMBI0438	HAMBI_2164	NA	NA	0	0
HAMBI0438	HAMBI_2443	NA	NA	0	0
HAMBI0438	HAMBI_2494	NA	NA	157	218
HAMBI0438	HAMBI_2659	NA	NA	9113	12654
HAMBI0438	HAMBI_2792	NA	NA	0	0
HAMBI0438	HAMBI_3031	NA	NA	0	0
HAMBI0438	HAMBI_3237	NA	NA	0	0
HAMBI0439	HAMBI_0006	NA	NA	3	2
HAMBI0439	HAMBI_0097	NA	NA	0	0
HAMBI0439	HAMBI_0105	NA	NA	730	1184
HAMBI0439	HAMBI_0262	NA	NA	0	0
HAMBI0439	HAMBI_0403	NA	NA	1551	1118
HAMBI0439	HAMBI_1279	NA	NA	23	21
HAMBI0439	HAMBI_1287	NA	NA	1721	1595
HAMBI0439	HAMBI_1292	NA	NA	5087	4715
HAMBI0439	HAMBI_1299	NA	NA	12	9
HAMBI0439	HAMBI_1842	NA	NA	0	0
HAMBI0439	HAMBI_1896	NA	NA	1545	2506
HAMBI0439	HAMBI_1923	NA	NA	4351	4705
HAMBI0439	HAMBI_1972	NA	NA	25326	16432
HAMBI0439	HAMBI_1977	NA	NA	4274	5546
HAMBI0439	HAMBI_1988	NA	NA	0	0
HAMBI0439	HAMBI_2159	NA	NA	0	0
HAMBI0439	HAMBI_2160	NA	NA	331	715
HAMBI0439	HAMBI_2164	NA	NA	0	0
HAMBI0439	HAMBI_2443	NA	NA	0	0
HAMBI0439	HAMBI_2494	NA	NA	0	0
HAMBI0439	HAMBI_2659	NA	NA	10290	16691
HAMBI0439	HAMBI_2792	NA	NA	0	0
HAMBI0439	HAMBI_3031	NA	NA	0	0
HAMBI0439	HAMBI_3237	NA	NA	0	0
HAMBI0440	HAMBI_0006	NA	NA	8	8
HAMBI0440	HAMBI_0097	NA	NA	0	0
HAMBI0440	HAMBI_0105	NA	NA	1253	2247
HAMBI0440	HAMBI_0262	NA	NA	0	0
HAMBI0440	HAMBI_0403	NA	NA	4337	3456
HAMBI0440	HAMBI_1279	NA	NA	87	89
HAMBI0440	HAMBI_1287	NA	NA	5131	5258
HAMBI0440	HAMBI_1292	NA	NA	7684	7874
HAMBI0440	HAMBI_1299	NA	NA	27	24
HAMBI0440	HAMBI_1842	NA	NA	0	0
HAMBI0440	HAMBI_1896	NA	NA	1	1
HAMBI0440	HAMBI_1923	NA	NA	8309	9934
HAMBI0440	HAMBI_1972	NA	NA	35858	25723
HAMBI0440	HAMBI_1977	NA	NA	3584	5142
HAMBI0440	HAMBI_1988	NA	NA	0	0
HAMBI0440	HAMBI_2159	NA	NA	0	0
HAMBI0440	HAMBI_2160	NA	NA	0	0
HAMBI0440	HAMBI_2164	NA	NA	0	0
HAMBI0440	HAMBI_2443	NA	NA	0	0
HAMBI0440	HAMBI_2494	NA	NA	344	616
HAMBI0440	HAMBI_2659	NA	NA	7873	14119
HAMBI0440	HAMBI_2792	NA	NA	0	0
HAMBI0440	HAMBI_3031	NA	NA	0	0
HAMBI0440	HAMBI_3237	NA	NA	0	0
HAMBI0441	HAMBI_0006	NA	NA	6	5
HAMBI0441	HAMBI_0097	NA	NA	0	0
HAMBI0441	HAMBI_0105	NA	NA	1420	2208
HAMBI0441	HAMBI_0262	NA	NA	0	0
HAMBI0441	HAMBI_0403	NA	NA	2295	1586
HAMBI0441	HAMBI_1279	NA	NA	42	37
HAMBI0441	HAMBI_1287	NA	NA	2528	2246
HAMBI0441	HAMBI_1292	NA	NA	9919	8814
HAMBI0441	HAMBI_1299	NA	NA	15	11
HAMBI0441	HAMBI_1842	NA	NA	0	0
HAMBI0441	HAMBI_1896	NA	NA	920	1430
HAMBI0441	HAMBI_1923	NA	NA	7943	8234
HAMBI0441	HAMBI_1972	NA	NA	20125	12518
HAMBI0441	HAMBI_1977	NA	NA	7683	9557
HAMBI0441	HAMBI_1988	NA	NA	0	0
HAMBI0441	HAMBI_2159	NA	NA	0	0
HAMBI0441	HAMBI_2160	NA	NA	312	646
HAMBI0441	HAMBI_2164	NA	NA	0	0
HAMBI0441	HAMBI_2443	NA	NA	0	0
HAMBI0441	HAMBI_2494	NA	NA	209	325
HAMBI0441	HAMBI_2659	NA	NA	10440	16234
HAMBI0441	HAMBI_2792	NA	NA	0	0
HAMBI0441	HAMBI_3031	NA	NA	0	0
HAMBI0441	HAMBI_3237	NA	NA	0	0
HAMBI0442	HAMBI_0006	NA	NA	8	7
HAMBI0442	HAMBI_0097	NA	NA	0	0
HAMBI0442	HAMBI_0105	NA	NA	1300	2110
HAMBI0442	HAMBI_0262	NA	NA	0	0
HAMBI0442	HAMBI_0403	NA	NA	3067	2212
HAMBI0442	HAMBI_1279	NA	NA	70	64
HAMBI0442	HAMBI_1287	NA	NA	3267	3030
HAMBI0442	HAMBI_1292	NA	NA	8721	8090
HAMBI0442	HAMBI_1299	NA	NA	32	25
HAMBI0442	HAMBI_1842	NA	NA	0	0
HAMBI0442	HAMBI_1896	NA	NA	1498	2431
HAMBI0442	HAMBI_1923	NA	NA	6345	6867
HAMBI0442	HAMBI_1972	NA	NA	32497	21103
HAMBI0442	HAMBI_1977	NA	NA	4660	6052
HAMBI0442	HAMBI_1988	NA	NA	0	0
HAMBI0442	HAMBI_2159	NA	NA	0	0
HAMBI0442	HAMBI_2160	NA	NA	0	0
HAMBI0442	HAMBI_2164	NA	NA	0	0
HAMBI0442	HAMBI_2443	NA	NA	0	0
HAMBI0442	HAMBI_2494	NA	NA	0	0
HAMBI0442	HAMBI_2659	NA	NA	15184	24650
HAMBI0442	HAMBI_2792	NA	NA	0	0
HAMBI0442	HAMBI_3031	NA	NA	0	0
HAMBI0442	HAMBI_3237	NA	NA	0	0
HAMBI0443	HAMBI_0006	NA	NA	3	2
HAMBI0443	HAMBI_0097	NA	NA	0	0
HAMBI0443	HAMBI_0105	NA	NA	1703	2468
HAMBI0443	HAMBI_0262	NA	NA	0	0
HAMBI0443	HAMBI_0403	NA	NA	985	634
HAMBI0443	HAMBI_1279	NA	NA	191	158
HAMBI0443	HAMBI_1287	NA	NA	20928	17334
HAMBI0443	HAMBI_1292	NA	NA	7073	5858
HAMBI0443	HAMBI_1299	NA	NA	58	42
HAMBI0443	HAMBI_1842	NA	NA	0	0
HAMBI0443	HAMBI_1896	NA	NA	4562	6612
HAMBI0443	HAMBI_1923	NA	NA	4764	4603
HAMBI0443	HAMBI_1972	NA	NA	14781	8570
HAMBI0443	HAMBI_1977	NA	NA	2841	3294
HAMBI0443	HAMBI_1988	NA	NA	0	0
HAMBI0443	HAMBI_2159	NA	NA	0	0
HAMBI0443	HAMBI_2160	NA	NA	774	1495
HAMBI0443	HAMBI_2164	NA	NA	0	0
HAMBI0443	HAMBI_2443	NA	NA	0	0
HAMBI0443	HAMBI_2494	NA	NA	41	59
HAMBI0443	HAMBI_2659	NA	NA	16834	24401
HAMBI0443	HAMBI_2792	NA	NA	0	0
HAMBI0443	HAMBI_3031	NA	NA	0	0
HAMBI0443	HAMBI_3237	NA	NA	0	0
HAMBI0444	HAMBI_0006	NA	NA	17	15
HAMBI0444	HAMBI_0097	NA	NA	0	0
HAMBI0444	HAMBI_0105	NA	NA	1903	2982
HAMBI0444	HAMBI_0262	NA	NA	0	0
HAMBI0444	HAMBI_0403	NA	NA	2068	1440
HAMBI0444	HAMBI_1279	NA	NA	69	61
HAMBI0444	HAMBI_1287	NA	NA	4044	3621
HAMBI0444	HAMBI_1292	NA	NA	13587	12168
HAMBI0444	HAMBI_1299	NA	NA	17	13
HAMBI0444	HAMBI_1842	NA	NA	0	0
HAMBI0444	HAMBI_1896	NA	NA	1484	2325
HAMBI0444	HAMBI_1923	NA	NA	6420	6707
HAMBI0444	HAMBI_1972	NA	NA	21306	13356
HAMBI0444	HAMBI_1977	NA	NA	6789	8512
HAMBI0444	HAMBI_1988	NA	NA	0	0
HAMBI0444	HAMBI_2159	NA	NA	0	0
HAMBI0444	HAMBI_2160	NA	NA	153	319
HAMBI0444	HAMBI_2164	NA	NA	0	0
HAMBI0444	HAMBI_2443	NA	NA	0	0
HAMBI0444	HAMBI_2494	NA	NA	0	0
HAMBI0444	HAMBI_2659	NA	NA	11161	17492
HAMBI0444	HAMBI_2792	NA	NA	0	0
HAMBI0444	HAMBI_3031	NA	NA	0	0
HAMBI0444	HAMBI_3237	NA	NA	0	0
HAMBI0529	HAMBI_0006	NA	NA	9	7
HAMBI0529	HAMBI_0097	NA	NA	0	0
HAMBI0529	HAMBI_0105	NA	NA	1880	2911
HAMBI0529	HAMBI_0262	NA	NA	0	0
HAMBI0529	HAMBI_0403	NA	NA	1650	1135
HAMBI0529	HAMBI_1279	NA	NA	166	146
HAMBI0529	HAMBI_1287	NA	NA	20086	17775
HAMBI0529	HAMBI_1292	NA	NA	610	539
HAMBI0529	HAMBI_1299	NA	NA	35	27
HAMBI0529	HAMBI_1842	NA	NA	0	0
HAMBI0529	HAMBI_1896	NA	NA	3	4
HAMBI0529	HAMBI_1923	NA	NA	5272	5443
HAMBI0529	HAMBI_1972	NA	NA	11379	7048
HAMBI0529	HAMBI_1977	NA	NA	3069	3802
HAMBI0529	HAMBI_1988	NA	NA	0	0
HAMBI0529	HAMBI_2159	NA	NA	57	88
HAMBI0529	HAMBI_2160	NA	NA	840	1734
HAMBI0529	HAMBI_2164	NA	NA	126	156
HAMBI0529	HAMBI_2443	NA	NA	0	0
HAMBI0529	HAMBI_2494	NA	NA	14	21
HAMBI0529	HAMBI_2659	NA	NA	7932	12284
HAMBI0529	HAMBI_2792	NA	NA	0	0
HAMBI0529	HAMBI_3031	NA	NA	0	0
HAMBI0529	HAMBI_3237	NA	NA	0	0
HAMBI0532	HAMBI_0006	NA	NA	6	5
HAMBI0532	HAMBI_0097	NA	NA	0	0
HAMBI0532	HAMBI_0105	NA	NA	2509	3715
HAMBI0532	HAMBI_0262	NA	NA	0	0
HAMBI0532	HAMBI_0403	NA	NA	290	190
HAMBI0532	HAMBI_1279	NA	NA	130	110
HAMBI0532	HAMBI_1287	NA	NA	15532	13143
HAMBI0532	HAMBI_1292	NA	NA	3232	2734
HAMBI0532	HAMBI_1299	NA	NA	34	25
HAMBI0532	HAMBI_1842	NA	NA	0	0
HAMBI0532	HAMBI_1896	NA	NA	1857	2749
HAMBI0532	HAMBI_1923	NA	NA	3750	3702
HAMBI0532	HAMBI_1972	NA	NA	9526	5642
HAMBI0532	HAMBI_1977	NA	NA	1811	2145
HAMBI0532	HAMBI_1988	NA	NA	0	0
HAMBI0532	HAMBI_2159	NA	NA	36	53
HAMBI0532	HAMBI_2160	NA	NA	178	351
HAMBI0532	HAMBI_2164	NA	NA	0	0
HAMBI0532	HAMBI_2443	NA	NA	0	0
HAMBI0532	HAMBI_2494	NA	NA	238	352
HAMBI0532	HAMBI_2659	NA	NA	8750	12957
HAMBI0532	HAMBI_2792	NA	NA	0	0
HAMBI0532	HAMBI_3031	NA	NA	0	0
HAMBI0532	HAMBI_3237	NA	NA	0	0
HAMBI0533	HAMBI_0006	NA	NA	1	0
HAMBI0533	HAMBI_0097	NA	NA	0	0
HAMBI0533	HAMBI_0105	NA	NA	748	1095
HAMBI0533	HAMBI_0262	NA	NA	0	0
HAMBI0533	HAMBI_0403	NA	NA	181	117
HAMBI0533	HAMBI_1279	NA	NA	15	12
HAMBI0533	HAMBI_1287	NA	NA	10491	8777
HAMBI0533	HAMBI_1292	NA	NA	10549	8826
HAMBI0533	HAMBI_1299	NA	NA	5	3
HAMBI0533	HAMBI_1842	NA	NA	0	0
HAMBI0533	HAMBI_1896	NA	NA	1730	2533
HAMBI0533	HAMBI_1923	NA	NA	2354	2297
HAMBI0533	HAMBI_1972	NA	NA	1171	685
HAMBI0533	HAMBI_1977	NA	NA	763	893
HAMBI0533	HAMBI_1988	NA	NA	0	0
HAMBI0533	HAMBI_2159	NA	NA	2	2
HAMBI0533	HAMBI_2160	NA	NA	326	636
HAMBI0533	HAMBI_2164	NA	NA	87	101
HAMBI0533	HAMBI_2443	NA	NA	0	0
HAMBI0533	HAMBI_2494	NA	NA	13	19
HAMBI0533	HAMBI_2659	NA	NA	5238	7669
HAMBI0533	HAMBI_2792	NA	NA	0	0
HAMBI0533	HAMBI_3031	NA	NA	0	0
HAMBI0533	HAMBI_3237	NA	NA	0	0
HAMBI0534	HAMBI_0006	NA	NA	1	0
HAMBI0534	HAMBI_0097	NA	NA	0	0
HAMBI0534	HAMBI_0105	NA	NA	1347	1979
HAMBI0534	HAMBI_0262	NA	NA	0	0
HAMBI0534	HAMBI_0403	NA	NA	156	101
HAMBI0534	HAMBI_1279	NA	NA	47	39
HAMBI0534	HAMBI_1287	NA	NA	19691	16537
HAMBI0534	HAMBI_1292	NA	NA	1075	902
HAMBI0534	HAMBI_1299	NA	NA	15	11
HAMBI0534	HAMBI_1842	NA	NA	0	0
HAMBI0534	HAMBI_1896	NA	NA	2662	3912
HAMBI0534	HAMBI_1923	NA	NA	2741	2685
HAMBI0534	HAMBI_1972	NA	NA	3479	2045
HAMBI0534	HAMBI_1977	NA	NA	888	1044
HAMBI0534	HAMBI_1988	NA	NA	0	0
HAMBI0534	HAMBI_2159	NA	NA	33	48
HAMBI0534	HAMBI_2160	NA	NA	112	219
HAMBI0534	HAMBI_2164	NA	NA	0	0
HAMBI0534	HAMBI_2443	NA	NA	0	0
HAMBI0534	HAMBI_2494	NA	NA	183	268
HAMBI0534	HAMBI_2659	NA	NA	5605	8237
HAMBI0534	HAMBI_2792	NA	NA	0	0
HAMBI0534	HAMBI_3031	NA	NA	0	0
HAMBI0534	HAMBI_3237	NA	NA	0	0
HAMBI0535	HAMBI_0006	NA	NA	6	5
HAMBI0535	HAMBI_0097	NA	NA	0	0
HAMBI0535	HAMBI_0105	NA	NA	708	1212
HAMBI0535	HAMBI_0262	NA	NA	0	0
HAMBI0535	HAMBI_0403	NA	NA	1309	996
HAMBI0535	HAMBI_1279	NA	NA	21	20
HAMBI0535	HAMBI_1287	NA	NA	1403	1373
HAMBI0535	HAMBI_1292	NA	NA	2980	2916
HAMBI0535	HAMBI_1299	NA	NA	6	5
HAMBI0535	HAMBI_1842	NA	NA	0	0
HAMBI0535	HAMBI_1896	NA	NA	975	1670
HAMBI0535	HAMBI_1923	NA	NA	4690	5355
HAMBI0535	HAMBI_1972	NA	NA	23458	16072
HAMBI0535	HAMBI_1977	NA	NA	3055	4186
HAMBI0535	HAMBI_1988	NA	NA	0	0
HAMBI0535	HAMBI_2159	NA	NA	0	0
HAMBI0535	HAMBI_2160	NA	NA	274	625
HAMBI0535	HAMBI_2164	NA	NA	0	0
HAMBI0535	HAMBI_2443	NA	NA	0	0
HAMBI0535	HAMBI_2494	NA	NA	0	0
HAMBI0535	HAMBI_2659	NA	NA	6233	10676
HAMBI0535	HAMBI_2792	NA	NA	0	0
HAMBI0535	HAMBI_3031	NA	NA	0	0
HAMBI0535	HAMBI_3237	NA	NA	0	0
HAMBI0536	HAMBI_0006	NA	NA	1	1
HAMBI0536	HAMBI_0097	NA	NA	0	0
HAMBI0536	HAMBI_0105	NA	NA	1133	2081
HAMBI0536	HAMBI_0262	NA	NA	0	0
HAMBI0536	HAMBI_0403	NA	NA	2803	2288
HAMBI0536	HAMBI_1279	NA	NA	76	79
HAMBI0536	HAMBI_1287	NA	NA	4041	4242
HAMBI0536	HAMBI_1292	NA	NA	6959	7305
HAMBI0536	HAMBI_1299	NA	NA	24	22
HAMBI0536	HAMBI_1842	NA	NA	0	0
HAMBI0536	HAMBI_1896	NA	NA	2	3
HAMBI0536	HAMBI_1923	NA	NA	7235	8861
HAMBI0536	HAMBI_1972	NA	NA	28551	20981
HAMBI0536	HAMBI_1977	NA	NA	2273	3340
HAMBI0536	HAMBI_1988	NA	NA	0	0
HAMBI0536	HAMBI_2159	NA	NA	0	0
HAMBI0536	HAMBI_2160	NA	NA	124	303
HAMBI0536	HAMBI_2164	NA	NA	0	0
HAMBI0536	HAMBI_2443	NA	NA	0	0
HAMBI0536	HAMBI_2494	NA	NA	435	799
HAMBI0536	HAMBI_2659	NA	NA	3995	7339
HAMBI0536	HAMBI_2792	NA	NA	0	0
HAMBI0536	HAMBI_3031	NA	NA	0	0
HAMBI0536	HAMBI_3237	NA	NA	0	0
HAMBI0537	HAMBI_0006	NA	NA	7	6
HAMBI0537	HAMBI_0097	NA	NA	0	0
HAMBI0537	HAMBI_0105	NA	NA	1065	1652
HAMBI0537	HAMBI_0262	NA	NA	0	0
HAMBI0537	HAMBI_0403	NA	NA	824	568
HAMBI0537	HAMBI_1279	NA	NA	39	34
HAMBI0537	HAMBI_1287	NA	NA	2494	2211
HAMBI0537	HAMBI_1292	NA	NA	7300	6473
HAMBI0537	HAMBI_1299	NA	NA	12	9
HAMBI0537	HAMBI_1842	NA	NA	0	0
HAMBI0537	HAMBI_1896	NA	NA	1097	1702
HAMBI0537	HAMBI_1923	NA	NA	4007	4145
HAMBI0537	HAMBI_1972	NA	NA	11390	7069
HAMBI0537	HAMBI_1977	NA	NA	4638	5757
HAMBI0537	HAMBI_1988	NA	NA	0	0
HAMBI0537	HAMBI_2159	NA	NA	0	0
HAMBI0537	HAMBI_2160	NA	NA	283	585
HAMBI0537	HAMBI_2164	NA	NA	0	0
HAMBI0537	HAMBI_2443	NA	NA	0	0
HAMBI0537	HAMBI_2494	NA	NA	228	353
HAMBI0537	HAMBI_2659	NA	NA	5100	7914
HAMBI0537	HAMBI_2792	NA	NA	0	0
HAMBI0537	HAMBI_3031	NA	NA	0	0
HAMBI0537	HAMBI_3237	NA	NA	0	0
HAMBI0538	HAMBI_0006	NA	NA	5	4
HAMBI0538	HAMBI_0097	NA	NA	0	0
HAMBI0538	HAMBI_0105	NA	NA	1249	1865
HAMBI0538	HAMBI_0262	NA	NA	0	0
HAMBI0538	HAMBI_0403	NA	NA	1057	701
HAMBI0538	HAMBI_1279	NA	NA	33	28
HAMBI0538	HAMBI_1287	NA	NA	3165	2701
HAMBI0538	HAMBI_1292	NA	NA	12101	10327
HAMBI0538	HAMBI_1299	NA	NA	15	11
HAMBI0538	HAMBI_1842	NA	NA	0	0
HAMBI0538	HAMBI_1896	NA	NA	2850	4256
HAMBI0538	HAMBI_1923	NA	NA	4525	4505
HAMBI0538	HAMBI_1972	NA	NA	13623	8138
HAMBI0538	HAMBI_1977	NA	NA	3751	4481
HAMBI0538	HAMBI_1988	NA	NA	0	0
HAMBI0538	HAMBI_2159	NA	NA	0	0
HAMBI0538	HAMBI_2160	NA	NA	0	0
HAMBI0538	HAMBI_2164	NA	NA	0	0
HAMBI0538	HAMBI_2443	NA	NA	0	0
HAMBI0538	HAMBI_2494	NA	NA	0	0
HAMBI0538	HAMBI_2659	NA	NA	10845	16197
HAMBI0538	HAMBI_2792	NA	NA	0	0
HAMBI0538	HAMBI_3031	NA	NA	0	0
HAMBI0538	HAMBI_3237	NA	NA	0	0
HAMBI0539	HAMBI_0006	NA	NA	1	0
HAMBI0539	HAMBI_0097	NA	NA	0	0
HAMBI0539	HAMBI_0105	NA	NA	1677	2597
HAMBI0539	HAMBI_0262	NA	NA	0	0
HAMBI0539	HAMBI_0403	NA	NA	341	234
HAMBI0539	HAMBI_1279	NA	NA	138	122
HAMBI0539	HAMBI_1287	NA	NA	25755	22798
HAMBI0539	HAMBI_1292	NA	NA	6629	5868
HAMBI0539	HAMBI_1299	NA	NA	31	24
HAMBI0539	HAMBI_1842	NA	NA	0	0
HAMBI0539	HAMBI_1896	NA	NA	3311	5129
HAMBI0539	HAMBI_1923	NA	NA	4112	4246
HAMBI0539	HAMBI_1972	NA	NA	8500	5267
HAMBI0539	HAMBI_1977	NA	NA	737	913
HAMBI0539	HAMBI_1988	NA	NA	0	0
HAMBI0539	HAMBI_2159	NA	NA	0	0
HAMBI0539	HAMBI_2160	NA	NA	519	1072
HAMBI0539	HAMBI_2164	NA	NA	0	0
HAMBI0539	HAMBI_2443	NA	NA	0	0
HAMBI0539	HAMBI_2494	NA	NA	29	44
HAMBI0539	HAMBI_2659	NA	NA	6301	9761
HAMBI0539	HAMBI_2792	NA	NA	0	0
HAMBI0539	HAMBI_3031	NA	NA	0	0
HAMBI0539	HAMBI_3237	NA	NA	0	0
HAMBI0540	HAMBI_0006	NA	NA	10	8
HAMBI0540	HAMBI_0097	NA	NA	0	0
HAMBI0540	HAMBI_0105	NA	NA	3601	5508
HAMBI0540	HAMBI_0262	NA	NA	0	0
HAMBI0540	HAMBI_0403	NA	NA	1223	831
HAMBI0540	HAMBI_1279	NA	NA	56	48
HAMBI0540	HAMBI_1287	NA	NA	4871	4258
HAMBI0540	HAMBI_1292	NA	NA	15120	13217
HAMBI0540	HAMBI_1299	NA	NA	11	8
HAMBI0540	HAMBI_1842	NA	NA	0	0
HAMBI0540	HAMBI_1896	NA	NA	2266	3466
HAMBI0540	HAMBI_1923	NA	NA	4512	4601
HAMBI0540	HAMBI_1972	NA	NA	13030	7973
HAMBI0540	HAMBI_1977	NA	NA	5526	6763
HAMBI0540	HAMBI_1988	NA	NA	0	0
HAMBI0540	HAMBI_2159	NA	NA	0	0
HAMBI0540	HAMBI_2160	NA	NA	261	532
HAMBI0540	HAMBI_2164	NA	NA	0	0
HAMBI0540	HAMBI_2443	NA	NA	0	0
HAMBI0540	HAMBI_2494	NA	NA	0	0
HAMBI0540	HAMBI_2659	NA	NA	6166	9432
HAMBI0540	HAMBI_2792	NA	NA	0	0
HAMBI0540	HAMBI_3031	NA	NA	0	0
HAMBI0540	HAMBI_3237	NA	NA	0	0
HAMBI0541	HAMBI_0006	NA	NA	6	5
HAMBI0541	HAMBI_0097	NA	NA	0	0
HAMBI0541	HAMBI_0105	NA	NA	1473	2203
HAMBI0541	HAMBI_0262	NA	NA	0	0
HAMBI0541	HAMBI_0403	NA	NA	1499	996
HAMBI0541	HAMBI_1279	NA	NA	117	100
HAMBI0541	HAMBI_1287	NA	NA	15658	13386
HAMBI0541	HAMBI_1292	NA	NA	949	811
HAMBI0541	HAMBI_1299	NA	NA	27	20
HAMBI0541	HAMBI_1842	NA	NA	0	0
HAMBI0541	HAMBI_1896	NA	NA	0	0
HAMBI0541	HAMBI_1923	NA	NA	5902	5886
HAMBI0541	HAMBI_1972	NA	NA	9600	5745
HAMBI0541	HAMBI_1977	NA	NA	3695	4422
HAMBI0541	HAMBI_1988	NA	NA	0	0
HAMBI0541	HAMBI_2159	NA	NA	59	88
HAMBI0541	HAMBI_2160	NA	NA	633	1262
HAMBI0541	HAMBI_2164	NA	NA	83	99
HAMBI0541	HAMBI_2443	NA	NA	0	0
HAMBI0541	HAMBI_2494	NA	NA	13	19
HAMBI0541	HAMBI_2659	NA	NA	9404	14069
HAMBI0541	HAMBI_2792	NA	NA	0	0
HAMBI0541	HAMBI_3031	NA	NA	0	0
HAMBI0541	HAMBI_3237	NA	NA	0	0
HAMBI0542	HAMBI_0006	NA	NA	7	5
HAMBI0542	HAMBI_0097	NA	NA	0	0
HAMBI0542	HAMBI_0105	NA	NA	2565	3587
HAMBI0542	HAMBI_0262	NA	NA	0	0
HAMBI0542	HAMBI_0403	NA	NA	500	310
HAMBI0542	HAMBI_1279	NA	NA	74	59
HAMBI0542	HAMBI_1287	NA	NA	18821	15040
HAMBI0542	HAMBI_1292	NA	NA	5708	4561
HAMBI0542	HAMBI_1299	NA	NA	29	20
HAMBI0542	HAMBI_1842	NA	NA	0	0
HAMBI0542	HAMBI_1896	NA	NA	1774	2480
HAMBI0542	HAMBI_1923	NA	NA	4040	3766
HAMBI0542	HAMBI_1972	NA	NA	3728	2085
HAMBI0542	HAMBI_1977	NA	NA	3396	3799
HAMBI0542	HAMBI_1988	NA	NA	0	0
HAMBI0542	HAMBI_2159	NA	NA	63	88
HAMBI0542	HAMBI_2160	NA	NA	852	1588
HAMBI0542	HAMBI_2164	NA	NA	191	213
HAMBI0542	HAMBI_2443	NA	NA	0	0
HAMBI0542	HAMBI_2494	NA	NA	187	261
HAMBI0542	HAMBI_2659	NA	NA	10201	14266
HAMBI0542	HAMBI_2792	NA	NA	0	0
HAMBI0542	HAMBI_3031	NA	NA	0	0
HAMBI0542	HAMBI_3237	NA	NA	0	0
HAMBI0543	HAMBI_0006	NA	NA	0	0
HAMBI0543	HAMBI_0097	NA	NA	0	0
